108,01,METAR RCSS 012000Z 09014KT 8000 -DZ FEW006 BKN022 BKN040 16/15 Q1026 NOSIG RMK A3032(E)=   
108,01,METAR RCSS 012100Z 10015KT 9000 -DZ FEW006 BKN025 BKN045 16/15 Q1026 NOSIG RMK A3032(F)=   
108,01,METAR RCSS 012200Z 09010KT 9000 -DZ FEW006 BKN025 BKN045 16/15 Q1027 NOSIG RMK A3034 RA AMT 0.2MM(G)=   
108,01,METAR RCSS 012230Z 10011KT 9000 -RA FEW006 BKN020 BKN040 16/16 Q1027 NOSIG RMK A3035(H)=   
108,01,METAR RCSS 012300Z 10013KT 8000 -RA SCT006 BKN016 BKN035 16/16 Q1028 NOSIG RMK A3036 RA AMT 1.0MM(I)=   
108,01,METAR RCSS 012330Z 08011KT 8000 -RA SCT006 BKN016 BKN030 17/16 Q1028 NOSIG RMK A3037(J)=   
108,01,METAR RCSS 020000Z 09012KT 8000 -RA SCT005 BKN016 BKN030 17/16 Q1028 NOSIG RMK A3037 RA AMT 0.2MM(K)=   
108,01,METAR RCSS 020030Z 09015KT 8000 -RA SCT006 BKN016 BKN035 17/16 Q1028 NOSIG RMK A3038(L)=   
108,01,METAR RCSS 020100Z 09014KT 8000 -RA SCT006 BKN016 BKN040 17/16 Q1028 NOSIG RMK A3038 RA AMT 0.6MM(M)=   
108,01,METAR RCSS 020130Z 09012KT 8000 -RA FEW006 BKN018 BKN040 17/16 Q1028 NOSIG RMK A3038(N)=   
108,01,METAR RCSS 020200Z 09015KT 8000 -RA FEW006 BKN018 BKN040 17/16 Q1028 NOSIG RMK A3038 RA AMT 0.2MM(O)=   
108,01,METAR RCSS 020230Z 10015KT 9999 -RA FEW008 BKN018 BKN040 17/16 Q1027 NOSIG RMK A3035(P)=   
108,01,SPECI RCSS 020237Z 10015KT 9999 -RA FEW008 BKN018 BKN040 17/16 Q1027 WS R10 NOSIG RMK A3035(Q)=   
108,01,METAR RCSS 020300Z 09012KT 9999 -RA FEW008 BKN020 BKN040 18/16 Q1027 WS R10 NOSIG RMK A3034(R)=   
108,01,METAR RCSS 020330Z 10014KT 9999 FEW009 BKN024 BKN050 18/16 Q1026 NOSIG RMK A3032(S)=   
108,01,SPECI RCSS 020356Z 09014KT 9999 -DZ FEW009 BKN024 BKN050 18/16 Q1026 NOSIG RMK A3030(T)=   
108,01,METAR RCSS 020400Z 09014KT 9999 -DZ FEW009 BKN024 BKN050 18/16 Q1026 NOSIG RMK A3030(U)=   
108,01,METAR RCSS 020430Z 09014G24KT 9999 -DZ FEW009 BKN024 BKN050 19/16 Q1025 NOSIG RMK A3028(V)=   
108,01,METAR RCSS 020500Z 09014KT 9999 -DZ FEW009 BKN024 BKN050 18/16 Q1025 NOSIG RMK A3027(W)=   
108,01,METAR RCSS 020530Z 08014KT 9999 -DZ FEW008 SCT030 BKN060 18/16 Q1024 NOSIG RMK A3026(X)=   
108,01,METAR RCSS 020600Z 08014KT 9999 -RA FEW009 BKN025 BKN045 18/16 Q1024 NOSIG RMK A3025(Y)=   
108,01,METAR RCSS 020630Z 09015KT 9999 -DZ FEW008 BKN030 BKN060 18/16 Q1024 NOSIG RMK A3025(Z)=   
108,01,METAR RCSS 020700Z 09013KT 070V130 9999 -RA FEW008 BKN022 BKN040 18/16 Q1024 NOSIG RMK A3025 RA AMT 0.2MM(A)=   
108,01,METAR RCSS 020730Z 09013KT 9999 -RA FEW008 BKN022 BKN045 18/16 Q1024 NOSIG RMK A3026(B)=   
108,01,METAR RCSS 020800Z 09014KT 9999 -RA FEW008 BKN028 BKN045 18/16 Q1024 NOSIG RMK A3026 RA AMT 0.2MM(C)=   
108,01,METAR RCSS 020830Z 10013KT 9999 -RA FEW008 BKN022 BKN035 18/17 Q1025 NOSIG RMK A3027(D)=   
108,01,METAR RCSS 020900Z 09013KT 9999 -RA FEW008 BKN028 BKN080 18/17 Q1025 NOSIG RMK A3028 RA AMT 0.2MM(E)=   
108,01,METAR RCSS 020930Z 10013KT 8000 -RA FEW008 BKN025 BKN080 17/16 Q1025 NOSIG RMK A3028(F)=   
108,01,METAR RCSS 021000Z 10014KT 9999 -RA FEW007 BKN018 BKN045 18/17 Q1025 NOSIG RMK A3028 RA AMT 0.4MM(G)=   
108,01,METAR RCSS 021030Z 10011KT 9999 -RA FEW007 BKN028 BKN050 18/17 Q1025 NOSIG RMK A3029(H)=   
108,01,METAR RCSS 021100Z 10010KT 9999 -RA FEW007 BKN035 BKN055 18/17 Q1026 NOSIG RMK A3030 RA AMT 0.2MM(I)=   
108,01,METAR RCSS 021130Z 10012KT 9999 -RA FEW007 BKN030 BKN055 18/17 Q1026 NOSIG RMK A3031(J)=   
108,01,METAR RCSS 021200Z 10011KT 9999 -RA FEW007 BKN030 BKN050 18/17 Q1026 NOSIG RMK A3030 RA AMT 0.4MM(K)=   
108,01,METAR RCSS 021230Z 09012KT 9999 -RA FEW007 BKN025 BKN050 18/17 Q1026 NOSIG RMK A3030(L)=   
108,01,METAR RCSS 021300Z 09011KT 9999 -RA FEW007 BKN025 BKN050 18/17 Q1026 NOSIG RMK A3030 RA AMT 0.2MM(M)=   
108,01,METAR RCSS 021330Z 09011KT 9999 -RA FEW008 BKN025 BKN050 18/17 Q1026 NOSIG RMK A3030(N)=   
108,01,METAR RCSS 021400Z 09011KT 9999 -RA FEW008 BKN025 BKN050 18/17 Q1025 NOSIG RMK A3029 RA AMT 0.2MM(O)=   
108,01,METAR RCSS 021430Z 09011KT 9999 -RA FEW007 BKN020 BKN050 18/17 Q1025 NOSIG RMK A3029(P)=   
108,01,METAR RCSS 021500Z 10011KT 9999 -RA FEW008 BKN020 BKN050 18/17 Q1025 NOSIG RMK A3029 RA AMT 0.2MM(Q)=   
108,01,METAR RCSS 021530Z 10013KT 9999 -RA FEW008 BKN020 BKN050 18/17 Q1025 NOSIG RMK A3029(R)=   
108,01,METAR RCSS 021600Z 09010KT 9999 -RA FEW008 BKN020 BKN050 18/17 Q1026 NOSIG RMK A3030 RA AMT 0.4MM(S)=   
108,01,METAR RCSS 021700Z 09011KT 9999 -RA FEW008 BKN018 BKN045 18/17 Q1025 NOSIG RMK A3029 RA AMT 0.4MM(T)=   
108,01,METAR RCSS 021800Z 09010KT 7000 -RA FEW008 BKN018 BKN040 18/17 Q1025 NOSIG RMK A3028 RA AMT 1.0MM(U)=   
108,01,METAR RCSS 021900Z 09008KT 7000 -RA FEW008 BKN018 BKN040 18/17 Q1025 NOSIG RMK A3029 RA AMT 0.4MM(V)=   
108,01,METAR RCSS 022000Z 08008KT 9999 -RA FEW008 BKN018 BKN035 18/17 Q1025 NOSIG RMK A3029 RA AMT 0.8MM(W)=   
108,01,METAR RCSS 022100Z 09004KT 9999 -RA FEW008 BKN018 BKN035 17/16 Q1025 NOSIG RMK A3029 RA AMT 0.4MM(X)=   
